#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  4684.260203       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -5.33935E-17   0.0000    
  4684.280277       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      3.68683E-18   0.0000    
  4684.302422       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.92722E-17   0.0000    
  4684.327206       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.07747E-18   0.0000    
  4684.355250       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.58361E-17   0.0000    
  4684.387527       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -3.49435E-18   0.0000    
  4684.425324       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.86313E-16   0.0000    
  4684.470682       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.45319E-17   0.0000    
  4684.526668       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.59095E-16   0.0000    
  4684.598608       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.43549E-16   0.0000    
  4684.598608       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      2.77494E-19   0.0000    
  4684.606922       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -8.47598E-20   0.0000    
  4684.615236       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      9.09928E-17   0.0000    
  4684.631864       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -2.14428E-18   0.0000    
  4684.665121       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.07355E-16   0.0000    
  4684.731633       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -4.79959E-17   0.0000    
  4684.864659       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      3.58558E-19   0.0000    
  4685.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.56474E-18   0.0000    
  4685.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -9.48237E-19   0.0000    
  4685.106421       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      7.00862E-20   0.0000    
  4685.212841       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.29419E-19   0.0000    
  4685.425683       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      2.48086E-19   0.0000    
  4685.756025       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      4.32263E-19   0.0000    
  4686.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      2.74166E-21   0.0000    
  4686.000000       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -6.97013E-22   0.0000    
  4686.034055       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.49978E-21   0.0000    
  4686.068109       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      8.57399E-19   0.0000    
  4686.136219       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      4.13198E-21   0.0000    
  4686.216293       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.58622E-17   0.0000    
  4686.308038       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -3.04748E-21   0.0000    
  4686.427983       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      1.36261E-17   0.0000    
  4686.602839       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -1.47918E-18   0.0000    
  4686.906805       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000      6.60817E-20   0.0000    
  4686.912496       1.0000      4.18475E-08   0.0000      4.20117E-11   0.0000       0.0000     -2.91153E-20   0.0000    
  4686.912496       1.0000      4.18475E-08   0.0000       258.53       0.0000       0.0000      3.10938E-30   0.0000    
  4686.929004       1.0000      4.18475E-08   0.0000       323.96       0.0000       0.0000      3.16655E-22   0.0000    
  4686.945513       1.0000      4.18475E-08   0.0000       377.31       0.0000       0.0000     -1.86193E-19   0.0000    
  4686.978529       1.0000      4.18475E-08   0.0000       482.89       0.0000       0.0000     -4.11652E-21   0.0000    
  4687.000000       1.0000      4.18475E-08   0.0000       551.04       0.0000       0.0000     -8.76219E-18   0.0000    
  4687.000000       1.0000      4.18475E-08   0.0000       551.04       0.0000       0.0000      1.09538E-19   0.0000    
  4687.026413       1.0000      4.18475E-08   0.0000       641.46       0.0000       0.0000      1.58079E-20   0.0000    
  4687.052827       1.0000      4.18475E-08   0.0000       733.74       0.0000       0.0000      3.83128E-19   0.0000    
  4687.063392       1.0000      4.18475E-08   0.0000       770.31       0.0000       0.0000     -2.19783E-19   0.0000    
  4687.084523       1.0000      4.18475E-08   0.0000       842.77       0.0000       0.0000      1.15446E-17   0.0000    
  4687.092975       1.0000      4.18475E-08   0.0000       871.52       0.0000       0.0000      3.75938E-20   0.0000    
  4687.109880       1.0000      4.18475E-08   0.0000       928.62       0.0000       0.0000     -1.57557E-18   0.0000    
  4687.143689       1.0000      4.18475E-08   0.0000       1041.2       0.0000       0.0000      1.00613E-27   0.0000    
  4687.189019       1.0000      4.18475E-08   0.0000       1188.7       0.0000       0.0000     -2.26498E-18   0.0000    
  4687.241589       1.0000      4.18475E-08   0.0000       1355.0       0.0000       0.0000      8.37690E-22   0.0000    
  4687.299583       1.0000      4.18475E-08   0.0000       1533.3       0.0000       0.0000      2.30636E-19   0.0000    
  4687.365131       1.0000      4.18475E-08   0.0000       1730.0       0.0000       0.0000     -4.87811E-21   0.0000    
  4687.442218       1.0000      4.18475E-08   0.0000       1957.4       0.0000       0.0000      1.33943E-18   0.0000    
  4687.543623       1.0000      4.18475E-08   0.0000       2254.5       0.0000       0.0000      1.13536E-19   0.0000    
  4687.668103       1.0000      4.18475E-08   0.0000       2617.9       0.0000       0.0000      3.95889E-18   0.0000    
  4687.831894       1.0000      4.18475E-08   0.0000       3091.5       0.0000       0.0000     -1.87516E-20   0.0000    
  4687.966248       1.0000      4.18475E-08   0.0000       3473.2       0.0000       0.0000     -1.82239E-18   0.0000    
  4688.000000       1.0000      4.18475E-08   0.0000       3568.2       0.0000       0.0000      3.99607E-19   0.0000    
  4688.000000       1.0000      4.18475E-08   0.0000       3568.2       0.0000       0.0000     -4.07577E-21   0.0000    
  4688.021131       1.0000      4.18475E-08   0.0000       3623.5       0.0000       0.0000     -3.87056E-21   0.0000    
  4688.042261       1.0000      4.18475E-08   0.0000       3676.7       0.0000       0.0000      8.46990E-22   0.0000    
  4688.084523       1.0000      4.18475E-08   0.0000       3782.9       0.0000       0.0000      1.79368E-18   0.0000    
  4688.169046       1.0000      4.18475E-08   0.0000       3993.6       0.0000       0.0000     -2.44521E-17   0.0000    
  4688.169046       1.0000      2.09237E-10   0.0000       3993.6       0.0000       0.0000     -1.70349E-26   0.0000    
  4688.202855       1.0000      2.09237E-10   0.0000       4077.3       0.0000       0.0000      6.83975E-20   0.0000    
  4688.236664       1.0000      2.09237E-10   0.0000       4160.6       0.0000       0.0000      1.02911E-21   0.0000    
  4688.304282       1.0000      2.09237E-10   0.0000       4325.5       0.0000       0.0000     -2.95835E-19   0.0000    
  4688.381898       1.0000      2.09237E-10   0.0000       4512.5       0.0000       0.0000     -3.55488E-18   0.0000    
  4688.381898       1.0000      2.09237E-10   0.0000       4512.5       0.0000       0.0000      2.20520E-20   0.0000    
  4688.435992       1.0000      2.09237E-10   0.0000       4641.4       0.0000       0.0000     -2.02561E-20   0.0000    
  4688.490087       1.0000      2.09237E-10   0.0000       4769.1       0.0000       0.0000      2.46764E-23   0.0000    
  4688.598276       1.0000      2.09237E-10   0.0000       5020.7       0.0000       0.0000     -2.02605E-19   0.0000    
  4688.814654       1.0000      2.09237E-10   0.0000       5511.2       0.0000       0.0000     -1.58478E-17   0.0000    
  4689.000000       1.0000      2.09237E-10   0.0000       5920.9       0.0000       0.0000     -4.60592E-18   0.0000    
  4689.000000       1.0000      2.09237E-10   0.0000       5920.9       0.0000       0.0000      1.69024E-22   0.0000    
  4689.173103       1.0000      2.09237E-10   0.0000       6257.5       0.0000       0.0000     -9.80561E-21   0.0000    
  4689.346205       1.0000      2.09237E-10   0.0000       6588.3       0.0000       0.0000     -6.08267E-20   0.0000    
  4689.676165       1.0000      2.09237E-10   0.0000       7206.0       0.0000       0.0000     -4.85978E-18   0.0000    
  4689.676165       1.0000      2.09237E-10   0.0000       7206.0       0.0000       0.0000      1.28231E-22   0.0000    
  4689.814647       1.0000      2.09237E-10   0.0000       7298.0       0.0000       0.0000      4.64057E-21   0.0000    
  4689.953129       1.0000      2.09237E-10   0.0000       7429.4       0.0000       0.0000     -1.11130E-20   0.0000    
  4690.000000       1.0000      2.09237E-10   0.0000       7473.2       0.0000       20.138     -1.38041E-19   0.0000    
  4690.000000       1.0000      2.09237E-10   0.0000       7473.2       0.0000       20.138     -7.29232E-23   0.0000    
  4690.110786       1.0000      2.09237E-10   0.0000       7551.0       0.0000       33.807     -7.10037E-20   0.0000    
  4690.221571       1.0000      2.09237E-10   0.0000       7626.2       0.0000       40.581     -2.31251E-22   0.0000    
  4690.265886       1.0000      2.09237E-10   0.0000       7656.0       0.0000       43.645     -7.42978E-18   0.0000    
  4690.354514       1.0000      2.09237E-10   0.0000       7714.9       0.0000       50.438     -8.88069E-19   0.0000    
  4690.531771       1.0000      2.09237E-10   0.0000       7828.4       0.0000       60.738     -2.15292E-18   0.0000    
  4690.886285       1.0000      2.09237E-10   0.0000       8044.5       0.0000       79.129      5.36929E-18   0.0000    
  4690.886285       1.0000      2.09237E-10   0.0000       8044.5       0.0000       79.131     -2.66538E-19   0.0000    
  4690.898828       1.0000      2.09237E-10   0.0000       8052.1       0.0000       79.774     -2.05202E-21   0.0000    
  4690.911371       1.0000      2.09237E-10   0.0000       8059.7       0.0000       80.423     -6.18207E-20   0.0000    
  4690.936458       1.0000      2.09237E-10   0.0000       8074.9       0.0000       81.714     -2.20686E-17   0.0000    
  4690.986630       1.0000      2.09237E-10   0.0000       8105.1       0.0000       84.214      2.11425E-17   0.0000    
  4691.000000       1.0000      2.09237E-10   0.0000       8113.1       0.0000       84.861     -1.09545E-17   0.0000    
  4691.000000       1.0000      2.09237E-10   0.0000       8113.1       0.0000       84.861      2.54727E-22   0.0000    
  4691.040138       1.0000      2.09237E-10   0.0000       8133.9       0.0000       86.624     -1.85305E-19   0.0000    
  4691.080275       1.0000      2.09237E-10   0.0000       8154.0       0.0000       88.257     -9.45000E-18   0.0000    
  4691.160551       1.0000      2.09237E-10   0.0000       8194.0       0.0000       91.030      3.92907E-19   0.0000    
  4691.321102       1.0000      2.09237E-10   0.0000       8273.1       0.0000       95.592     -3.75401E-18   0.0000    
  4691.642204       1.0000      2.09237E-10   0.0000       8428.0       0.0000       100.73     -3.28001E-17   0.0000    
  4692.000000       1.0000      2.09237E-10   0.0000       8597.4       0.0000       99.590      2.52842E-19   0.0000    
  4692.000000       1.0000      2.09237E-10   0.0000       8597.4       0.0000       99.590      1.81350E-21   0.0000    
  4692.256882       1.0000      2.09237E-10   0.0000       8682.1       0.0000       194.35     -2.95475E-22   0.0000    
  4692.513763       1.0000      2.09237E-10   0.0000       8765.5       0.0000       240.30     -9.79499E-22   0.0000    
  4693.000000       1.0000      2.09237E-10   0.0000       8911.5       0.0000       465.15     -2.16463E-17   0.0000    
  4693.000000       1.0000      2.09237E-10   0.0000       8911.5       0.0000       465.73      2.58989E-22   0.0000    
  4693.205505       1.0000      2.09237E-10   0.0000       8928.0       0.0000       538.55     -1.60136E-21   0.0000    
  4693.411010       1.0000      2.09237E-10   0.0000       8942.8       0.0000       610.02     -1.99278E-20   0.0000    
  4693.822021       1.0000      2.09237E-10   0.0000       8968.2       0.0000       741.44     -1.56208E-17   0.0000    
  4694.000000       1.0000      2.09237E-10   0.0000       8978.5       0.0000       796.16     -1.94838E-18   0.0000    
  4694.000000       1.0000      2.09237E-10   0.0000       8978.5       0.0000       796.16      1.62253E-23   0.0000    
  4694.328808       1.0000      2.09237E-10   0.0000       8907.4       0.0000       879.00     -5.77503E-22   0.0000    
  4694.657617       1.0000      2.09237E-10   0.0000       8827.1       0.0000       948.76     -8.22349E-20   0.0000    
  4695.000000       1.0000      2.09237E-10   0.0000       8736.3       0.0000       1009.8     -1.96226E-17   0.0000    
  4695.000000       1.0000      2.09237E-10   0.0000       8736.5       0.0000       1009.8      7.37503E-23   0.0000    
  4695.263047       1.0000      2.09237E-10   0.0000       8643.0       0.0000       1048.1     -1.62054E-19   0.0000    
  4695.526093       1.0000      2.09237E-10   0.0000       8545.9       0.0000       1079.2     -2.01922E-20   0.0000    
  4696.000000       1.0000      2.09237E-10   0.0000       8367.0       0.0000       1065.6      5.59641E-19   0.0000    
  4696.000000       1.0000      2.09237E-10   0.0000       8367.9       0.0000       1065.6      6.65831E-22   0.0000    
  4696.026105       1.0000      2.09237E-10   0.0000       8355.9       0.0000       1058.1      6.65831E-22   0.0000    
  4696.052211       1.0000      2.09237E-10   0.0000       8343.0       0.0000       1047.2      2.28317E-20   0.0000    
  4696.104422       1.0000      2.09237E-10   0.0000       8316.7       0.0000       1025.8      8.89886E-21   0.0000    
  4696.104422       1.0000      2.09237E-10   0.0000       8316.7       0.0000       1025.8      1.74150E-22   0.0000    
  4696.125306       1.0000      2.09237E-10   0.0000       8306.0       0.0000       1017.4      1.74150E-22   0.0000    
  4696.146190       1.0000      2.09237E-10   0.0000       8295.3       0.0000       1009.1     -2.07521E-17   0.0000    
  4696.187959       1.0000      2.09237E-10   0.0000       8273.6       0.0000       992.29      1.53736E-20   0.0000    
  4696.271496       1.0000      2.09237E-10   0.0000       8228.4       0.0000       937.97      6.53087E-18   0.0000    
  4696.438571       1.0000      2.09237E-10   0.0000       8132.7       0.0000       803.94      1.74143E-22   0.0000    
  4696.772720       1.0000      2.09237E-10   0.0000       7919.1       0.0000       392.66     -8.89368E-17   0.0000    
  4696.818176       1.0000      2.09237E-10   0.0000       7889.4       0.0000       326.18      1.02007E-21   0.0000    
  4696.909088       1.0000      2.09237E-10   0.0000       7828.0       0.0000       173.15      3.97855E-21   0.0000    
  4697.000000       1.0000      2.09237E-10   0.0000       7763.7       0.0000       36.481      4.45610E-22   0.0000    
  4697.000000       1.0000      2.09237E-10   0.0000       7763.7       0.0000       39.598      1.45495E-21   0.0000    
  4697.004461       1.0000      2.09237E-10   0.0000       7760.6       0.0000       0.0000      5.40197E-20   0.0000    
  4697.008921       1.0000      2.09237E-10   0.0000       7757.1       0.0000       0.0000      3.52840E-22   0.0000    
  4697.013149       1.0000      2.09237E-10   0.0000       7753.1       0.0000       0.0000      1.55930E-22   0.0000    
  4697.017907       1.0000      2.09237E-10   0.0000       7748.5       0.0000       0.0000     -6.57198E-23   0.0000    
  4697.023074       1.0000      2.09237E-10   0.0000       7743.5       0.0000       0.0000     -9.80602E-21   0.0000    
  4697.029092       1.0000      2.09237E-10   0.0000       7737.6       0.0000       0.0000      8.71436E-20   0.0000    
  4697.036243       1.0000      2.09237E-10   0.0000       7730.5       0.0000       0.0000      4.74982E-21   0.0000    
  4697.045507       1.0000      2.09237E-10   0.0000       7721.3       0.0000       0.0000      6.88383E-19   0.0000    
  4697.060682       1.0000      2.09237E-10   0.0000       7705.9       0.0000       0.0000     -2.99433E-19   0.0000    
  4697.076057       1.0000      2.09237E-10   0.0000       7690.1       0.0000       0.0000     -8.42826E-20   0.0000    
  4697.092711       1.0000      2.09237E-10   0.0000       7672.8       0.0000       0.0000      3.59398E-18   0.0000    
  4697.109222       1.0000      2.09237E-10   0.0000       7655.4       0.0000       0.0000     -1.36143E-19   0.0000    
  4697.127327       1.0000      2.09237E-10   0.0000       7612.4       0.0000       0.0000      2.66407E-18   0.0000    
  4697.127327       1.0000      2.09237E-10   0.0000       7612.3       0.0000       0.0000     -1.46398E-22   0.0000    
  4697.130709       1.0000      2.09237E-10   0.0000       7617.1       0.0000       0.0000      2.34178E-19   0.0000    
  4697.134091       1.0000      2.09237E-10   0.0000       7611.7       0.0000       0.0000     -4.28419E-22   0.0000    
  4697.140855       1.0000      2.09237E-10   0.0000       7599.1       0.0000       0.0000      1.10404E-20   0.0000    
  4697.154383       1.0000      2.09237E-10   0.0000       7574.0       0.0000       0.0000     -8.37457E-19   0.0000    
  4697.175577       1.0000      2.09237E-10   0.0000       7534.5       0.0000       0.0000      1.53676E-19   0.0000    
  4697.180235       1.0000      2.09237E-10   0.0000       7525.8       0.0000       0.0000      1.60920E-21   0.0000    
  4697.189553       1.0000      2.09237E-10   0.0000       7508.4       0.0000       0.0000      1.52067E-24   0.0000    
  4697.193280       1.0000      2.09237E-10   0.0000       7501.4       0.0000       0.0000      1.62490E-24   0.0000    
  4697.200734       1.0000      2.09237E-10   0.0000       7487.5       0.0000       0.0000      2.44301E-19   0.0000    
  4697.215642       1.0000      2.09237E-10   0.0000       7459.6       0.0000       0.0000     -6.01420E-21   0.0000    
  4697.245380       1.0000      2.09237E-10   0.0000       7404.0       0.0000       0.0000     -2.85833E-22   0.0000    
  4697.280250       1.0000      2.09237E-10   0.0000       7338.6       0.0000       0.0000      4.30046E-20   0.0000    
  4697.326977       1.0000      2.09237E-10   0.0000       7250.7       0.0000       0.0000      5.79502E-20   0.0000    
  4697.384277       1.0000      2.09237E-10   0.0000       7142.5       0.0000       0.0000     -2.69179E-17   0.0000    
  4697.460941       1.0000      2.09237E-10   0.0000       6997.0       0.0000       0.0000      4.20787E-20   0.0000    
  4697.565750       1.0000      2.09237E-10   0.0000       6796.8       0.0000       0.0000      1.06964E-18   0.0000    
  4697.723028       1.0000      2.09237E-10   0.0000       6493.5       0.0000       0.0000      1.75853E-20   0.0000    
  4697.946924       1.0000      2.09237E-10   0.0000       6055.5       0.0000       0.0000      8.89606E-18   0.0000    
  4698.000000       1.0000      2.09237E-10   0.0000       5950.6       0.0000       0.0000     -2.63314E-18   0.0000    
  4698.000000       1.0000      2.09237E-10   0.0000       5950.7       0.0000       0.0000     -3.59526E-21   0.0000    
  4698.010822       1.0000      2.09237E-10   0.0000       5931.3       0.0000       0.0000      9.90741E-19   0.0000    
  4698.021645       1.0000      2.09237E-10   0.0000       5915.4       0.0000       0.0000     -1.98585E-20   0.0000    
  4698.043289       1.0000      2.09237E-10   0.0000       5883.8       0.0000       0.0000      4.03159E-20   0.0000    
  4698.086579       1.0000      2.09237E-10   0.0000       5820.5       0.0000       0.0000     -1.17182E-18   0.0000    
  4698.173157       1.0000      2.09237E-10   0.0000       5693.4       0.0000       0.0000      2.28033E-19   0.0000    
  4698.346314       1.0000      2.09237E-10   0.0000       5437.2       0.0000       0.0000     -8.64543E-18   0.0000    
  4698.572309       1.0000      2.09237E-10   0.0000       5098.4       0.0000       0.0000      1.04287E-16   0.0000    
  4698.873218       1.0000      2.09237E-10   0.0000       4637.7       0.0000       0.0000      4.39596E-19   0.0000    
  4699.000000       1.0000      2.09237E-10   0.0000       4440.0       0.0000       0.0000      1.35531E-19   0.0000    
  4699.000000       1.0000      2.09237E-10   0.0000       4439.9       0.0000       0.0000     -7.91368E-21   0.0000    
  4699.138526       1.0000      2.09237E-10   0.0000       4259.6       0.0000       0.0000     -1.28737E-16   0.0000    
  4699.277051       1.0000      2.09237E-10   0.0000       4079.4       0.0000       0.0000     -5.14562E-19   0.0000    
  4699.554103       1.0000      2.09237E-10   0.0000       3713.5       0.0000       0.0000      1.20908E-17   0.0000    
  4700.000000       1.0000      2.09237E-10   0.0000       3107.3       0.0000       0.0000      5.43090E-20   0.0000    
  4700.000000       1.0000      2.09237E-10   0.0000       3107.3       0.0000       0.0000     -3.95555E-21   0.0000    
  4700.221641       1.0000      2.09237E-10   0.0000       2797.1       0.0000       0.0000     -6.46879E-18   0.0000    
  4700.443282       1.0000      2.09237E-10   0.0000       2480.3       0.0000       0.0000      7.04641E-24   0.0000    
  4700.886565       1.0000      2.09237E-10   0.0000       1824.9       0.0000       0.0000      5.44827E-17   0.0000    
  4701.000000       1.0000      2.09237E-10   0.0000       1652.0       0.0000       0.0000     -3.05117E-16   0.0000    
  4701.000000       1.0000      2.09237E-10   0.0000       1652.0       0.0000       0.0000     -2.35727E-18   0.0000    
  4701.354626       1.0000      2.09237E-10   0.0000       1219.3       0.0000       0.0000      1.00860E-17   0.0000    
  4701.709252       1.0000      2.09237E-10   0.0000       773.89       0.0000       0.0000     -1.82458E-17   0.0000    
  4701.848517       1.0000      2.09237E-10   0.0000       594.43       0.0000       0.0000      1.36646E-16   0.0000    
  4701.848517       1.0000      4.18475E-08   0.0000       594.43       0.0000       0.0000     -1.45347E-26   0.0000    
  4701.924259       1.0000      4.18475E-08   0.0000       495.68       0.0000       0.0000     -6.64722E-18   0.0000    
  4702.000000       1.0000      4.18475E-08   0.0000       396.09       0.0000       0.0000      3.24255E-19   0.0000    
  4702.000000       1.0000      4.18475E-08   0.0000       396.10       0.0000       0.0000     -1.99490E-20   0.0000    
  4702.060593       1.0000      4.18475E-08   0.0000       315.81       0.0000       0.0000      3.14154E-18   0.0000    
  4702.121186       1.0000      4.18475E-08   0.0000       234.97       0.0000       0.0000      7.12476E-20   0.0000    
