#      time         order        boil_q_1     boil_q_2     chil_q1      chil_q2      loccool      locheat      qdomwat   
  353.9454285       1.0000       5285.7       0.0000      4.20117E-11   0.0000       0.0000       29379.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       29371.       0.0000    
  354.0000000       1.0000       5296.6       0.0000      4.20117E-11   0.0000       0.0000       29371.       0.0000    
  354.0046237       1.0000       5320.8       0.0000      4.20117E-11   0.0000       0.0000       13584.       0.0000    
  354.0092474       1.0000       5363.5       0.0000      4.20117E-11   0.0000       0.0000       1105.8       0.0000    
  354.0134995       1.0000       5403.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0183217       1.0000       5446.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0235101       1.0000       5490.1       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0295713       1.0000       5538.5       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0367419       1.0000       5592.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0460348       1.0000       5656.8       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0614277       1.0000       5752.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0775703       1.0000       5841.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.0952626       1.0000       5982.8       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1127914       1.0000       6113.2       0.0000      4.20117E-11   0.0000       0.0000       0.0000       0.0000    
  354.1321188       1.0000       6233.3       0.0000      4.20117E-11   0.0000       0.0000       890.81       0.0000    
  354.1528605       1.0000       6301.8       0.0000      4.20117E-11   0.0000       0.0000       5441.8       0.0000    
  354.1761060       1.0000       6307.4       0.0000      4.20117E-11   0.0000       0.0000       11053.       0.0000    
  354.2020696       1.0000       6273.7       0.0000      4.20117E-11   0.0000       0.0000       14498.       0.0000    
  354.2320001       1.0000       6229.6       0.0000      4.20117E-11   0.0000       0.0000       15657.       0.0000    
  354.2670234       1.0000       6214.7       0.0000      4.20117E-11   0.0000       0.0000       14282.       0.0000    
  354.3090898       1.0000       6232.6       0.0000      4.20117E-11   0.0000       0.0000       12880.       0.0000    
  354.3608224       1.0000       6261.7       0.0000      4.20117E-11   0.0000       0.0000       12655.       0.0000    
  354.4274251       1.0000       6289.4       0.0000      4.20117E-11   0.0000       0.0000       13065.       0.0000    
  354.5171731       1.0000       6321.2       0.0000      4.20117E-11   0.0000       0.0000       13444.       0.0000    
  354.6460647       1.0000       6367.3       0.0000      4.20117E-11   0.0000       0.0000       13807.       0.0000    
  354.8494440       1.0000       6440.8       0.0000      4.20117E-11   0.0000       0.0000       14359.       0.0000    
  355.0000000       1.0000       6495.3       0.0000      4.20117E-11   0.0000       0.0000       14754.       0.0000    
  355.0000000       1.0000       6495.3       0.0000      4.20117E-11   0.0000       0.0000       14754.       0.0000    
  355.0034017       1.0000       6496.5       0.0000      4.20117E-11   0.0000       0.0000       14763.       0.0000    
  355.0068033       1.0000       6497.7       0.0000      4.20117E-11   0.0000       0.0000       14772.       0.0000    
  355.0136067       1.0000       6500.2       0.0000      4.20117E-11   0.0000       0.0000       14790.       0.0000    
  355.0272133       1.0000       6505.1       0.0000      4.20117E-11   0.0000       0.0000       14825.       0.0000    
  355.0544266       1.0000       6514.9       0.0000      4.20117E-11   0.0000       0.0000       14895.       0.0000    
  355.1088533       1.0000       6531.9       0.0000      4.20117E-11   0.0000       0.0000       15035.       0.0000    
  355.2177066       1.0000       6564.1       0.0000      4.20117E-11   0.0000       0.0000       15302.       0.0000    
  355.4354132       1.0000       6628.5       0.0000      4.20117E-11   0.0000       0.0000       15788.       0.0000    
  355.8708263       1.0000       6757.2       0.0000      4.20117E-11   0.0000       0.0000       16617.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       16853.       0.0000    
  356.0000000       1.0000       6795.4       0.0000      4.20117E-11   0.0000       0.0000       16853.       0.0000    
  356.3483305       1.0000       6898.4       0.0000      4.20117E-11   0.0000       0.0000       17421.       0.0000    
  356.6966611       1.0000       7001.4       0.0000      4.20117E-11   0.0000       0.0000       17934.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       18343.       0.0000    
  357.0000000       1.0000       7091.1       0.0000      4.20117E-11   0.0000       0.0000       18343.       0.0000    
  357.2786644       1.0000       7159.7       0.0000      4.20117E-11   0.0000       0.0000       18687.       0.0000    
  357.5573289       1.0000       7223.8       0.0000      4.20117E-11   0.0000       0.0000       19002.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       19445.       0.0000    
  358.0000000       1.0000       7325.7       0.0000      4.20117E-11   0.0000       0.0000       19445.       0.0000    
  358.2229315       1.0000       7376.9       0.0000      4.20117E-11   0.0000       0.0000       19655.       0.0000    
  358.4458631       1.0000       7428.2       0.0000      4.20117E-11   0.0000       0.0000       19853.       0.0000    
  358.4664372       1.0000       7433.0       0.0000      4.20117E-11   0.0000       0.0000       19871.       0.0000    
  358.5075854       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       19907.       0.0000    
  358.5075855       1.0000       7442.4       0.0000      4.20117E-11   0.0000       0.0000       19907.       0.0000    
  358.6859307       1.0000       7478.6       0.0000      4.20117E-11   0.0000       0.0000       20056.       0.0000    
  358.8642759       1.0000       7516.0       0.0000      4.20117E-11   0.0000       0.0000       20198.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       20303.       0.0000    
  359.0000000       1.0000       7544.8       0.0000      4.20117E-11   0.0000       0.0000       20303.       0.0000    
  359.1426762       1.0000       7573.4       0.0000      4.20117E-11   0.0000       0.0000       20409.       0.0000    
  359.2853524       1.0000       7600.2       0.0000      4.20117E-11   0.0000       0.0000       20512.       0.0000    
  359.5707047       1.0000       7654.5       0.0000      4.20117E-11   0.0000       0.0000       20704.       0.0000    
  360.0000000       1.0000       7736.1       0.0000      4.20117E-11   0.0000       0.0000       20969.       0.0000    
